Date,Identifier,Portfolio_manager,Tickers,Type_Description,Quantity,Value
04/02/2021,2938,,VWOB,Dividend Reinvested,0,0.78
04/02/2021,2939,,VMFXX,Management Fee,0,-13.27
04/02/2021,2940,,VMFXX,Remark,0,13.27
04/02/2021,2941,,PREF,Dividend Reinvested,0,13.27
04/02/2021,2942,,PREF,Remark,0,-13.27
04/02/2021,2943,,BND,Dividend Reinvested,0,33.13
04/02/2021,2944,,VCLT,Dividend Reinvested,0,54.79
04/02/2021,2945,,GME211119P00042000,Buy,100,-2335.69
04/02/2021,2946,,UL,Buy,23,-1283.06
04/02/2021,2947,,BND,Dividend Reinvested,0,25.33
04/02/2021,2948,,UN:008FBEDC/4747,Interest Reinvested,0,1000
04/02/2021,2949,,UN:008FBEDC/4747,Remark,0,-1000
04/02/2021,2950,,VMFXX,Management Fee,0,-1000
04/02/2021,2951,,VMFXX,Remark,0,1000
04/02/2021,2952,,AAPL,Contribution,1,-135.59
04/02/2021,2953,,GLD,Contribution,1,-167.71
04/02/2021,2954,,ESGE,Contribution,1,-45.19
04/02/2021,2955,,ESGE,Contribution,2,-90.43
04/02/2021,2956,,BUDZ,Contribution,500,-299
04/02/2021,2958,,VCSH,Dividend Reinvested,0,62.62
04/02/2021,2959,,VMBS,Dividend Reinvested,0,55.46
04/02/2021,2960,,VCSH,Dividend Reinvested,0,16.68
04/02/2021,2961,,VMBS,Dividend Reinvested,0,14.71
04/02/2021,2962,,VCSH,Dividend Reinvested,0,47.68
04/02/2021,2963,,VMBS,Dividend Reinvested,0,42.13
04/02/2021,2964,,BND,Dividend Reinvested,0,4.04
04/02/2021,2965,,BND,Dividend Reinvested,0,6.26
04/02/2021,2966,,BND,Dividend Reinvested,0,5.99
04/02/2021,2967,,BND,Dividend Reinvested,0,4.18
04/02/2021,2968,,BND,Dividend Reinvested,0,3.34
04/02/2021,2969,,BND,Dividend Reinvested,0,2.09
04/02/2021,2970,,VCSH,Dividend Reinvested,0,33.99
04/02/2021,2971,,VMBS,Dividend Reinvested,0,30.08
04/02/2021,2972,,VCSH,Dividend Reinvested,0,62.62
04/02/2021,2973,,VMBS,Dividend Reinvested,0,55.46
04/02/2021,2974,,VCSH,Dividend Reinvested,0,16.68
04/02/2021,2975,,VMBS,Dividend Reinvested,0,14.71
04/02/2021,2976,,BNDX,Dividend Reinvested,0,3.38
04/02/2021,2978,,CASH:CASH,Management Fee,0,-100
04/02/2021,2979,,CASH:CASH,Management Fee,0,-70
04/02/2021,2980,,CASH:CASH,Management Fee,0,-35
04/02/2021,2981,,NOK,Sell,-100,438.11
04/02/2021,2982,,TTEC,Sell,-10,827.92
04/02/2021,2983,,PBE,Buy,16,-1257.36
04/02/2021,2986,,APHA210716C00016000,Buy,1000,-4556.64
04/02/2021,2987,,PINS210205C00078000,Buy,100,-535.66
04/02/2021,2988,,APHA210716C00016000,Sell,-100,494.33
04/02/2021,2989,,APHA210716C00016000,Sell,-100,494.33
04/02/2021,2990,,APHA210716C00016000,Sell,-100,499.33
04/02/2021,2991,,APHA210716C00016000,Sell,-100,499.33
04/02/2021,2992,,APHA210716C00016000,Sell,-100,489.33
04/02/2021,2993,,APHA210716C00016000,Sell,-500,2396.62
04/02/2021,2994,,UPRO210219C00073500,Sell,-100,1054.32
04/02/2021,2995,,PINS210205C00085000,Sell,-100,274.33
04/02/2021,2996,,BOND,Dividend Reinvested,0,45.31
04/02/2021,2997,,JPIB,Dividend Reinvested,0,18.88
04/02/2021,2998,,BOND,Dividend Reinvested,0,4.37
04/02/2021,2999,,JPIB,Dividend Reinvested,0,1.82
04/02/2021,3000,,UN:0199D782/30,Contribution,0.004,-0.47
04/02/2021,3002,,VCIT,Dividend Reinvested,0,0.18
04/02/2021,3004,,EEM,Buy,8,-444.64
04/02/2021,3005,,WORK,Sell,-60,2589.58
04/02/2021,3006,,IPOE,Buy,90,-2142
04/02/2021,3007,,WORK,Sell,-23,990.38
04/02/2021,3008,,MARK,Sell,-209,842.25
04/02/2021,3009,,T,Sell,-500,14382.18
04/02/2021,3010,,SHE,Buy,150,-13843.49
04/02/2021,3011,,UN:008FBEDC/4739,Interest Reinvested,0,500
04/02/2021,3012,,UN:008FBEDC/4739,Remark,0,-500
04/02/2021,3013,,VMFXX,Management Fee,0,-500
04/02/2021,3014,,VMFXX,Remark,0,500
04/02/2021,3015,,VTEB,Contribution,9,-498.29
04/02/2021,3016,,VTEB,Dividend Reinvested,0.006,-0.31
04/02/2021,3017,,VTEB,Dividend Reinvested,0,0.31
04/02/2021,3018,,VTEB,Remark,0,-0.31
04/02/2021,3019,,VTEB,Remark,-0.006,0.31
04/02/2021,3020,,UN:008FBEDC/4738,Interest Reinvested,0,500
04/02/2021,3021,,UN:008FBEDC/4738,Remark,0,-500
04/02/2021,3022,,VMFXX,Management Fee,0,-500
04/02/2021,3023,,VMFXX,Remark,0,500
04/02/2021,3024,,VTEB,Contribution,9,-498.29
04/02/2021,3025,,VTEB,Dividend Reinvested,0.006,-0.31
04/02/2021,3026,,VTEB,Dividend Reinvested,0,0.31
04/02/2021,3027,,VTEB,Remark,0,-0.31
04/02/2021,3028,,VTEB,Remark,-0.006,0.31
04/02/2021,3032,,CASH:CASH,Remark,0,2.00E+05
04/02/2021,3033,,BND,Dividend Reinvested,0,0.43
04/02/2021,3034,,BND,Dividend Reinvested,0.005,-0.43
04/02/2021,3035,,BUDZ,Contribution,500,-299
05/02/2021,3037,,CEMB,Dividend Reinvested,0,32.56
05/02/2021,3038,,CEMB,Dividend Reinvested,0.615,-32.56
05/02/2021,3042,,AGG,Dividend Reinvested,0,8.25
05/02/2021,3044,,AGG,Dividend Reinvested,0,25.72
05/02/2021,3047,,SHY,Dividend Reinvested,0,3.48
05/02/2021,3048,,SHY,Dividend Reinvested,0.04,-3.48
05/02/2021,3049,,AGG,Dividend Reinvested,0,16.21
05/02/2021,3050,,AGG,Dividend Reinvested,0.139,-16.21
05/02/2021,3051,,QLTA,Dividend Reinvested,0,22.5
05/02/2021,3052,,QLTA,Dividend Reinvested,0.392,-22.5
05/02/2021,3053,,GNMA,Dividend Reinvested,0,16.27
05/02/2021,3054,,GNMA,Dividend Reinvested,0.32,-16.27
05/02/2021,3055,,IUSB,Dividend Reinvested,0,45.29
05/02/2021,3056,,IUSB,Dividend Reinvested,0.837,-45.29
05/02/2021,3057,,SHY,Dividend Reinvested,0,3.48
05/02/2021,3058,,SHY,Dividend Reinvested,0.04,-3.48
05/02/2021,3059,,AGG,Dividend Reinvested,0,34.04
05/02/2021,3060,,AGG,Dividend Reinvested,0.291,-34.04
05/02/2021,3061,,HYG,Dividend Reinvested,0,39.3
05/02/2021,3062,,HYG,Dividend Reinvested,0.45,-39.3
05/02/2021,3063,,QLTA,Dividend Reinvested,0,28.71
05/02/2021,3064,,QLTA,Dividend Reinvested,0.501,-28.71
05/02/2021,3065,,GNMA,Dividend Reinvested,0,10.98
05/02/2021,3066,,GNMA,Dividend Reinvested,0.216,-10.98
05/02/2021,3067,,IUSB,Dividend Reinvested,0,19.37
05/02/2021,3068,,IUSB,Dividend Reinvested,0.358,-19.37
05/02/2021,3069,,SHY,Dividend Reinvested,0,3.46
05/02/2021,3070,,GD,Dividend Reinvested,0,55
05/02/2021,3071,,AGG,Dividend Reinvested,0,41.27
05/02/2021,3072,,HYG,Dividend Reinvested,0,39.78
05/02/2021,3073,,GOVT,Dividend Reinvested,0,7.21
05/02/2021,3074,,QLTA,Dividend Reinvested,0,42.5
05/02/2021,3075,,GNMA,Dividend Reinvested,0,16.09
05/02/2021,3077,,WTER,Buy,100,-129
05/02/2021,3078,,CPB,Buy,25,-1181.25
05/02/2021,3079,,VCSH,Buy,12,-997.2
05/02/2021,3081,,NHX202491,Buy,0.868,-19
05/02/2021,3082,,VZ,Buy,10,-554.5
05/02/2021,3083,,VSS,Buy,8,-1008.76
05/02/2021,3084,,DGRO,Buy,10,-457.68
05/02/2021,3086,,GD,Dividend Reinvested,0,0.37
05/02/2021,3087,,SWSSX,Buy,2.591,-100
05/02/2021,3089,,GD,Dividend Reinvested,0,4.99
05/02/2021,3090,,SWSSX,Buy,2.591,-100
05/02/2021,3091,,IEF,Dividend Reinvested,0,22.96
05/02/2021,3092,,IGSB,Dividend Reinvested,0,27.63
05/02/2021,3093,,IEI,Dividend Reinvested,0,93.43
05/02/2021,3094,,EMB,Dividend Reinvested,0,118.97
05/02/2021,3095,,ANGL,Dividend Reinvested,0,193.73
05/02/2021,3096,,IEF,Dividend Reinvested,0,6.82
05/02/2021,3097,,IGSB,Dividend Reinvested,0,8.25
05/02/2021,3098,,IEI,Dividend Reinvested,0,27.76
05/02/2021,3099,,EMB,Dividend Reinvested,0,35.44
05/02/2021,3100,,ANGL,Dividend Reinvested,0,57.67
05/02/2021,3101,,IEF,Dividend Reinvested,0,22.96
05/02/2021,3102,,IGSB,Dividend Reinvested,0,27.63
05/02/2021,3103,,IEI,Dividend Reinvested,0,93.43
05/02/2021,3104,,EMB,Dividend Reinvested,0,118.97
05/02/2021,3105,,ANGL,Dividend Reinvested,0,193.73
05/02/2021,3106,,IEF,Dividend Reinvested,0,13.11
05/02/2021,3107,,IGSB,Dividend Reinvested,0,15.83
05/02/2021,3108,,IEI,Dividend Reinvested,0,53.35
05/02/2021,3109,,EMB,Dividend Reinvested,0,67.98
05/02/2021,3110,,ANGL,Dividend Reinvested,0,110.64
05/02/2021,3111,,IEF,Dividend Reinvested,0,1.55
05/02/2021,3112,,IGSB,Dividend Reinvested,0,1.92
05/02/2021,3113,,IEI,Dividend Reinvested,0,6.59
05/02/2021,3114,,EMB,Dividend Reinvested,0,8.32
05/02/2021,3115,,ANGL,Dividend Reinvested,0,13.77
05/02/2021,3116,,IEF,Dividend Reinvested,0,6.82
05/02/2021,3117,,IGSB,Dividend Reinvested,0,8.25
05/02/2021,3118,,IEI,Dividend Reinvested,0,27.76
05/02/2021,3119,,EMB,Dividend Reinvested,0,35.44
05/02/2021,3120,,ANGL,Dividend Reinvested,0,57.67
05/02/2021,3123,,CASH:CASH,Management Fee,0,-243.67
05/02/2021,3128,,AGG,Dividend Reinvested,0,6.02
05/02/2021,3129,,ISTB,Dividend Reinvested,0,2.42
05/02/2021,3136,,VMFXX,Management Fee,0,-133.27
05/02/2021,3137,,PFF,Dividend Reinvested,0,40.57
05/02/2021,3138,,IBDM,Dividend Reinvested,0,43.5
05/02/2021,3139,,IBDO,Dividend Reinvested,0,49.2
05/02/2021,3140,,HYG,Dividend Reinvested,0,31.82
05/02/2021,3141,,GD,Dividend Reinvested,0,29.7
05/02/2021,3142,,CASH:CASH,Management Fee,0,-255.95
05/02/2021,3143,,VMFXX,Interest Reinvested,0,148.09
05/02/2021,3144,,VMFXX,Remark,0,-148.09
05/02/2021,3145,,RDSA,Sell,-208,7785.26
05/02/2021,3146,,VEA,Contribution,20,-970.5
05/02/2021,3147,,BUDZ,Distribution,-500,299.99
05/02/2021,3148,,ACB,Contribution,40,-520
05/02/2021,3149,,IEF,Dividend Reinvested,0,15.9
05/02/2021,3150,,IGSB,Dividend Reinvested,0,18.23
05/02/2021,3151,,IEI,Dividend Reinvested,0,64.02
05/02/2021,3152,,EMB,Dividend Reinvested,0,77.38
05/02/2021,3153,,ANGL,Dividend Reinvested,0,120.88
05/02/2021,3154,,IEF,Dividend Reinvested,0,4.19
05/02/2021,3155,,IGSB,Dividend Reinvested,0,4.8
05/02/2021,3156,,IEI,Dividend Reinvested,0,17
05/02/2021,3157,,EMB,Dividend Reinvested,0,20.61
05/02/2021,3158,,ANGL,Dividend Reinvested,0,32.01
05/02/2021,3159,,IEF,Dividend Reinvested,0,11.94
05/02/2021,3160,,IGSB,Dividend Reinvested,0,13.81
05/02/2021,3161,,IEI,Dividend Reinvested,0,48.49
05/02/2021,3162,,EMB,Dividend Reinvested,0,60.75
05/02/2021,3163,,ANGL,Dividend Reinvested,0,97.1
05/02/2021,3164,,IEF,Dividend Reinvested,0,8.53
05/02/2021,3165,,IGSB,Dividend Reinvested,0,9.88
05/02/2021,3166,,IEI,Dividend Reinvested,0,34.53
05/02/2021,3167,,EMB,Dividend Reinvested,0,43.39
05/02/2021,3168,,ANGL,Dividend Reinvested,0,69.33
05/02/2021,3169,,IEF,Dividend Reinvested,0,15.9
05/02/2021,3170,,IGSB,Dividend Reinvested,0,18.23
05/02/2021,3171,,IEI,Dividend Reinvested,0,64.02
05/02/2021,3172,,EMB,Dividend Reinvested,0,77.38
05/02/2021,3173,,ANGL,Dividend Reinvested,0,120.88
05/02/2021,3174,,IEF,Dividend Reinvested,0,4.19
05/02/2021,3175,,IGSB,Dividend Reinvested,0,4.8
05/02/2021,3176,,IEI,Dividend Reinvested,0,17
05/02/2021,3177,,EMB,Dividend Reinvested,0,20.61
05/02/2021,3178,,ANGL,Dividend Reinvested,0,32.01
05/02/2021,3180,,SHY,Dividend Reinvested,0,2.38
05/02/2021,3181,,TLT,Dividend Reinvested,0,37.26
05/02/2021,3182,,LQD,Dividend Reinvested,0,52.65
05/02/2021,3183,,EMB,Dividend Reinvested,0,50.62
05/02/2021,3184,,GD,Dividend Reinvested,0,34.1
05/02/2021,3185,,FXAIX,Buy,11.121,-1500
05/02/2021,3186,,FSGGX,Buy,99.01,-1500
05/02/2021,3187,,FSMAX,Buy,27.091,-2500
05/02/2021,3189,,ALB,Buy,6,-942.6
05/02/2021,3190,,CASH:CASH,Remark,0,-1000
05/02/2021,3192,,APHA210319C00017000,Buy,1900,-5181.27
05/02/2021,3193,,APHA210319C00017000,Buy,100,-268.01
05/02/2021,3194,,PINS210205C00085000,Buy,100,-10.66
05/02/2021,3195,,APHA210319C00020000,Sell,-400,717.31
05/02/2021,3196,,APHA210716C00020000,Sell,-1100,4359.58
05/02/2021,3197,,APHA210319C00017000,Sell,-200,590.66
05/02/2021,3198,,PINS210205C00078000,Sell,-100,429.33
05/02/2021,3199,,TOTL,Dividend Reinvested,0,55.36
05/02/2021,3200,,TOTL,Dividend Reinvested,0,5.25
05/02/2021,3202,,SHCR,Buy,80,-952
05/02/2021,3203,,PINS,Buy,4,-344.92
05/02/2021,3204,,CASH:CASH,Management Fee,0,-4386.78
05/02/2021,3205,,UN:008FBEDC/4739,Interest Reinvested,0,500
05/02/2021,3206,,UN:008FBEDC/4739,Remark,0,-500
05/02/2021,3207,,VMFXX,Management Fee,0,-1.89
05/02/2021,3208,,VMFXX,Remark,0,1.89
05/02/2021,3209,,UN:008FBEDC/4738,Interest Reinvested,0,500
05/02/2021,3210,,UN:008FBEDC/4738,Remark,0,-500
05/02/2021,3211,,VMFXX,Management Fee,0,-1.89
05/02/2021,3212,,VMFXX,Remark,0,1.89
05/02/2021,3216,,CASH:CASH,Remark,0,5
05/02/2021,3217,,CASH:CASH,Remark,0,2312.36
05/02/2021,3218,,CASH:CASH,Administrative Fee Adjustment,0,-2312.36
05/02/2021,3219,,VOD,Dividend Reinvested,0,1.93
05/02/2021,3220,,CASH:CASH,Management Fee,0,-0.04
05/02/2021,3221,,BOLT,Buy,100,-2000
05/02/2021,3222,,CMRE,Dividend Reinvested,0,8.61
05/02/2021,3223,,CMRE,Dividend Reinvested,1.087,-8.61
05/02/2021,3224,,CMRE,Dividend Reinvested,0,8.61
05/02/2021,3225,,CMRE,Dividend Reinvested,0,8.61
05/02/2021,3226,,CMRE,Remark,0,-8.61
05/02/2021,3227,,CMRE,Remark,0,-8.61
05/02/2021,3228,,AGG,Dividend Reinvested,0,1.38
05/02/2021,3229,,AGG,Dividend Reinvested,0.012,-1.38
05/02/2021,3230,,IEF,Dividend Reinvested,0,7.91
05/02/2021,3231,,VEA,Contribution,20,-970.5
05/02/2021,3232,,BUDZ,Distribution,-500,299.99
05/02/2021,3233,,ACB,Contribution,40,-520
08/02/2021,3243,,NUGT210212C00066500,Sell,-2400,3223.46
08/02/2021,3259,,CPB,Buy,20,-938
08/02/2021,3261,,VXF,Buy,10,-1843.69
08/02/2021,3262,,VBR,Buy,10,-1563.09
08/02/2021,3263,,TXN,Dividend Reinvested,0,0.08
08/02/2021,3264,,GD,Dividend Reinvested,0.0023,-0.37
08/02/2021,3265,,APD,Dividend Reinvested,0,0.05
08/02/2021,3266,,TXN,Dividend Reinvested,0,0.08
08/02/2021,3267,,APD,Dividend Reinvested,0,0.19
08/02/2021,3268,,GD,Dividend Reinvested,0.0316,-4.99
08/02/2021,3270,,TXN,Dividend Reinvested,1.274,-218.21
08/02/2021,3271,,TXN,Dividend Reinvested,0,218.21
08/02/2021,3273,,VMFXX,Interest Reinvested,0,2305
08/02/2021,3275,,GAB.PRG,Distribution,-16,409.59
08/02/2021,3276,,VMFXX,Management Fee,0,-2305
08/02/2021,3277,,VMFXX,Management Fee,0,-0.24
08/02/2021,3278,,SOCGP,Contribution,190,-6650
08/02/2021,3282,,VMFXX,Management Fee,0,-6000
08/02/2021,3283,,VMFXX,Interest Reinvested,0,348.49
08/02/2021,3284,,VMFXX,Interest Reinvested,0,90.43
08/02/2021,3288,,SPEM,Buy,18,-825.99
08/02/2021,3289,,DGRO,Buy,18,-825.45
08/02/2021,3290,,MDLZ,Contribution,0.885,-50
08/02/2021,3291,,MDLZ,Contribution,0,50
08/02/2021,3292,,MDLZ,Contribution,0.885,-50
08/02/2021,3293,,MDLZ,Remark,-0.885,50
08/02/2021,3294,,MDLZ,Remark,0,-50
08/02/2021,3295,,MDLZ,Contribution,0.885,-50
08/02/2021,3296,,MDLZ,Contribution,0,50
08/02/2021,3297,,MDLZ,Contribution,0.885,-50
08/02/2021,3298,,MDLZ,Remark,-0.885,50
08/02/2021,3299,,MDLZ,Remark,0,-50
08/02/2021,3300,,VMFXX,Interest Reinvested,0,299
08/02/2021,3301,,ACB,Distribution,-40,523.59
08/02/2021,3302,,MJ,Contribution,30,-737.85
08/02/2021,3306,,APD,Dividend Reinvested,0,32.16
08/02/2021,3307,,NXTD,Buy,400,-674
08/02/2021,3308,,BTI,Dividend Reinvested,0,3.59
08/02/2021,3309,,BTI,Management Fee,0,-0.03
08/02/2021,3310,,FXAIX,Buy,0.736,-100
08/02/2021,3311,,DIS210219C00220000,Buy,100,-75.66
08/02/2021,3312,,APHA210212C00019000,Buy,800,-885.97
08/02/2021,3313,,APHA210212C00019000,Buy,100,-108.01
08/02/2021,3314,,DKNG210212C00062000,Buy,10000,-17866.4
08/02/2021,3315,,APHA210319C00017000,Sell,-800,2754.61
08/02/2021,3316,,APHA210319C00017000,Sell,-1000,3293.27
08/02/2021,3317,,APHA220121C00012500,Sell,-700,6120.2
08/02/2021,3318,,DIS210219C00190000,Sell,-100,589.33
08/02/2021,3319,,APHA210212C00019000,Sell,-900,1073.98
08/02/2021,3320,,DKNG210212C00062000,Sell,-10000,16433.04
08/02/2021,3322,,VMFXX,Interest Reinvested,0,498.29
08/02/2021,3323,,VMFXX,Interest Reinvested,0,498.29
08/02/2021,3326,,CASH:CASH,Remark,0,100
08/02/2021,3327,,BTI,Dividend Reinvested,0,0.98
08/02/2021,3328,,CASH:CASH,Management Fee,0,-0.01
08/02/2021,3329,,VMFXX,Interest Reinvested,0,299
08/02/2021,3330,,ACB,Distribution,-40,523.59
08/02/2021,3331,,MJ,Contribution,30,-737.85
09/02/2021,3333,,SPAQU,Buy,100,-1000
09/02/2021,3334,,GBTC,Buy,20,-945
09/02/2021,3335,,GBTC,Buy,6,-283.02
09/02/2021,3342,,AMZN,Buy,0.0125,-41.64
09/02/2021,3343,,AMZN,Buy,0.005,-16.66
09/02/2021,3344,,BMY,Buy,0.6945,-41.67
09/02/2021,3345,,BMY,Buy,0.2779,-16.67
09/02/2021,3346,,BRKB,Buy,0.0706,-16.65
09/02/2021,3347,,HRL,Buy,0.3346,-16.67
09/02/2021,3348,,HON,Buy,0.0825,-16.65
09/02/2021,3349,,JNJ,Buy,0.2511,-41.66
09/02/2021,3350,,JNJ,Buy,0.1005,-16.67
09/02/2021,3351,,PFE,Buy,1.1946,-41.67
09/02/2021,3352,,PFE,Buy,0.4787,-16.67
09/02/2021,3353,,MSFT,Buy,0.1703,-41.65
09/02/2021,3354,,T,Buy,0.5791,-16.57
09/02/2021,3355,,WBA,Buy,0.3342,-16.67
09/02/2021,3356,,WMT,Buy,0.1141,-16.67
09/02/2021,3357,,AMAT,Buy,0.3889,-41.67
09/02/2021,3358,,TXN,Dividend Reinvested,5.00E-04,-0.08
09/02/2021,3359,,CVS,Buy,0.2265,-16.67
09/02/2021,3360,,MRK,Buy,0.2234,-16.66
09/02/2021,3361,,GE,Buy,1.452,-16.67
09/02/2021,3362,,GLW,Buy,1.1189,-41.67
09/02/2021,3363,,FISV,Buy,0.3671,-41.67
09/02/2021,3364,,RTX,Buy,0.2315,-16.66
09/02/2021,3365,,WM,Buy,0.1463,-16.66
09/02/2021,3366,,AAPL,Buy,0.3035,-41.63
09/02/2021,3367,,LRCX,Buy,0.0773,-41.62
09/02/2021,3368,,CPB,Buy,0.354,-16.67
09/02/2021,3369,,PSA,Buy,0.0707,-16.66
09/02/2021,3370,,ADM,Buy,0.3101,-16.67
09/02/2021,3371,,BSX,Buy,0.422,-16.67
09/02/2021,3372,,BIIB,Buy,0.1551,-41.66
09/02/2021,3373,,APD,Dividend Reinvested,2.00E-04,-0.05
09/02/2021,3374,,FCX,Buy,0.5321,-16.67
09/02/2021,3375,,YUM,Buy,0.1628,-16.67
09/02/2021,3376,,REGN,Buy,0.0844,-41.65
09/02/2021,3377,,REGN,Buy,0.0338,-16.66
09/02/2021,3378,,MOS,Buy,0.577,-16.67
09/02/2021,3379,,AOS,Buy,0.2717,-16.67
09/02/2021,3380,,MA,Dividend Reinvested,0,0.07
09/02/2021,3381,,SWISX,Buy,4.754,-107.83
09/02/2021,3382,,EXR,Buy,0.1408,-16.66
09/02/2021,3383,,CF,Buy,0.383,-16.67
09/02/2021,3384,,KHC,Buy,0.4964,-16.67
09/02/2021,3385,,DD,Buy,0.2242,-16.67
09/02/2021,3386,,CTVA,Buy,0.3841,-16.67
09/02/2021,3387,,CARR,Buy,0.4458,-16.67
09/02/2021,3388,,BKSE,Buy,1,-94.12
09/02/2021,3389,,DFAE,Buy,5,-145.9
09/02/2021,3391,,AMZN,Buy,0.006,-19.9
09/02/2021,3392,,AMZN,Buy,0.0025,-8.29
09/02/2021,3393,,BMY,Buy,0.1383,-8.33
09/02/2021,3394,,BRKB,Buy,0.0847,-20
09/02/2021,3395,,BRKB,Buy,0.0352,-8.32
09/02/2021,3396,,HRL,Buy,0.1683,-8.33
09/02/2021,3397,,HON,Buy,0.0413,-8.32
09/02/2021,3398,,SHW,Buy,0.0279,-19.96
09/02/2021,3399,,JNJ,Buy,0.0501,-8.32
09/02/2021,3400,,KR,Buy,0.2476,-8.33
09/02/2021,3401,,T,Buy,0.6975,-20
09/02/2021,3402,,VZ,Buy,0.3649,-19.99
09/02/2021,3403,,WMT,Buy,0.1375,-20
09/02/2021,3404,,AMAT,Buy,0.1884,-19.99
09/02/2021,3405,,AMAT,Buy,0.0783,-8.33
09/02/2021,3406,,TXN,Dividend Reinvested,5.00E-04,-0.08
09/02/2021,3407,,CVS,Buy,0.1135,-8.33
09/02/2021,3408,,GE,Buy,0.7275,-8.33
09/02/2021,3409,,HD,Buy,0.0299,-8.31
09/02/2021,3410,,ROL,Buy,0.5318,-20
09/02/2021,3411,,GLW,Buy,0.2247,-8.33
09/02/2021,3412,,FISV,Buy,0.0737,-8.33
09/02/2021,3413,,RTX,Buy,0.2762,-20
09/02/2021,3414,,WM,Buy,0.1759,-19.99
09/02/2021,3415,,AAPL,Buy,0.1458,-20
09/02/2021,3416,,AAPL,Buy,0.0613,-8.42
09/02/2021,3417,,LRCX,Buy,0.0155,-8.28
09/02/2021,3418,,PSA,Buy,0.0356,-8.33
09/02/2021,3419,,ADM,Buy,0.3733,-20
09/02/2021,3420,,ADM,Buy,0.1554,-8.32
09/02/2021,3421,,BSX,Buy,0.2125,-8.33
09/02/2021,3422,,ATVI,Buy,0.081,-8.33
09/02/2021,3423,,APD,Dividend Reinvested,8.00E-04,-0.19
09/02/2021,3424,,FCX,Buy,0.2649,-8.33
09/02/2021,3425,,YUM,Buy,0.1932,-19.99
09/02/2021,3426,,GOOGL,Buy,0.0039,-8.15
09/02/2021,3427,,REGN,Buy,0.0408,-19.99
09/02/2021,3428,,MOS,Buy,0.2901,-8.33
09/02/2021,3429,,CRM,Buy,0.0348,-8.32
09/02/2021,3430,,AOS,Buy,0.3254,-20
09/02/2021,3431,,AOS,Buy,0.1357,-8.33
09/02/2021,3432,,MA,Dividend Reinvested,0,0.01
09/02/2021,3433,,CF,Buy,0.1911,-8.33
09/02/2021,3434,,GOOG,Buy,0.0039,-8.18
09/02/2021,3435,,DD,Buy,0.1129,-8.33
09/02/2021,3436,,DOW,Buy,0.1469,-8.33
09/02/2021,3437,,CTVA,Buy,0.1915,-8.33
09/02/2021,3438,,CARR,Buy,0.2214,-8.33
09/02/2021,3439,,MA,Dividend Reinvested,0,0.23
09/02/2021,3441,,USRT,Sell,-3,151.78
09/02/2021,3442,,SCHA,Sell,-2,204.12
09/02/2021,3443,,FNDA,Sell,-5,242.77
09/02/2021,3444,,FNDX,Sell,-1,48.35
09/02/2021,3449,,UN:01999837/6,Interest Reinvested,0,15000
09/02/2021,3450,,VMFXX,Management Fee,0,-15000
09/02/2021,3451,,VBR,Buy,12,-1890.24
09/02/2021,3453,,VMFXX,Interest Reinvested,0,1190.51
09/02/2021,3454,,MJ,Contribution,3,-85.62
09/02/2021,3457,,CASH:CASH,Remark,0,6000
09/02/2021,3460,,CASH:CASH,Remark,0,6000
09/02/2021,3462,,EFOI,Buy,100,-820
09/02/2021,3463,,EFOI,Sell,-100,899.98
09/02/2021,3464,,VISL,Buy,48,-236.88
09/02/2021,3465,,SOS,Buy,300,-1248.48
09/02/2021,3466,,SOS,Buy,300,-1229.1
09/02/2021,3468,,APHA210416C00021000,Buy,4000,-19226.56
09/02/2021,3469,,APHA210212C00022500,Buy,5000,-8783.2
09/02/2021,3470,,APHA210212C00022500,Buy,4900,-9049.19
09/02/2021,3471,,APHA210212C00023000,Buy,600,-1194.09
09/02/2021,3472,,APHA210212C00022500,Buy,100,-179.01
09/02/2021,3473,,APHA210212C00022500,Buy,9900,-17886.39
09/02/2021,3474,,APHA210212C00022500,Buy,100,-178.01
09/02/2021,3475,,APHA210212C00023000,Buy,7000,-14050.37
09/02/2021,3476,,APHA210416C00021000,Sell,-4000,21172.89
09/02/2021,3477,,DKNG210219C00056500,Sell,-100,649.33
09/02/2021,3478,,APHA210212C00022500,Sell,-5000,8016.52
09/02/2021,3479,,APHA210212C00023000,Sell,-7600,16669.02
09/02/2021,3480,,APHA210212C00022500,Sell,-5000,9466.49
09/02/2021,3481,,APHA210212C00022500,Sell,-10000,19432.97
09/02/2021,3482,,PINS,Buy,9,-724.32
09/02/2021,3483,,FVRR,Buy,2,-579.89
09/02/2021,3484,,ABNB,Buy,2,-409
09/02/2021,3485,,NIO,Buy,60,-3777.44
09/02/2021,3486,,NKLA,Sell,-100,2303.06
09/02/2021,3487,,BAC210226P00032000,Buy,20000,-8937.14
09/02/2021,3489,,SPAQU,Buy,100,-1000
09/02/2021,3490,,GBTC,Buy,20,-945
09/02/2021,3491,,GBTC,Buy,6,-283.02
09/02/2021,3492,,FDRXX,Remark,5.54,-5.54
09/02/2021,3493,,FDRXX,Sell,-5.54,5.54
09/02/2021,3494,,VMFXX,Interest Reinvested,0,1190.51
09/02/2021,3495,,MJ,Contribution,3,-85.62
10/02/2021,3496,,NUGT210212C00066500,Sell,-2400,3223.46
10/02/2021,3497,,AMC,Sell,-545,3205.17
10/02/2021,3498,,APHA,Buy,225,-6244.88
10/02/2021,3499,,APHA,Buy,120,-3340.63
